ID,name_seq,collection_time,index,is.node,pmsmdemdef,STN,AMRany,ESBLR,CiprofloxacinR,AzithromycinR,Genotype,Genotype_simplified,Phylowave_group
3045,SRR7187008,2016.833333,0.041597595,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3046,SRR4788085,2016.715847,0.041695009,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3047,SRR7236622,2017.013699,0.04067636,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3048,SRR4787849,2016.784153,0.041763486,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3049,SRR4897093,2016.784153,0.041763486,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3050,SRR5024178,2016.762295,0.041857013,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3051,SRR5005355,2016.762295,0.041808037,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3052,SRR7285408,2017.232877,0.038667239,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3053,SRR7250955,2017.273973,0.03883978,no,non-pMSM,non-STN,0,0,0,0,NA,NA,7
3054,SRR7184220,2017.410959,0.03833984,no,non-pMSM,non-STN,0,0,0,0,NA,NA,7
3055,SRR7256950,2017.178082,0.039037194,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3056,SRR7250964,2017.161644,0.039109644,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3057,SRR7191559,2017.205479,0.038767758,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3058,SRR7230238,2017.194521,0.038875899,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3059,SRR7179951,2017.09863,0.039971192,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3060,SRR7282659,2016.871585,0.040893793,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3061,SRR7172288,2016.795082,0.040951642,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3062,SRR9947519,2019.578082,0.018495667,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3063,SRR9874600,2019.545205,0.018365726,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3064,SRR10019095,2019.621918,0.019187615,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3065,SRR9947471,2019.578082,0.018421113,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3066,SRR9973708,2019.594521,0.018501216,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3067,SRR9306487,2019.427397,0.017494486,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3068,SRR9620972,2019.479452,0.017639763,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3069,SRR10005843,2019.6,0.01838211,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3070,SRR10088443,2019.657534,0.019133077,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3071,SRR9257719,2019.421918,0.01740447,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3072,SRR9973689,2019.594521,0.018266755,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3073,SRR10120175,2019.671233,0.018855504,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3074,SRR11363384,2020.15847,0.025451068,no,non-pMSM,non-STN,1,1,1,0,3.7.30.4.1,3.7.30.4.1,7
3075,SRR11361836,2020.15847,0.025451068,no,non-pMSM,non-STN,1,1,1,0,3.7.30.4.1,3.7.30.4.1,7
3076,SRR10559571,2019.887671,0.020772006,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3077,SRR7257135,2017.942466,0.035756163,no,non-pMSM,non-STN,0,0,0,0,NA,NA,7
3078,SRR7184321,2017.852055,0.036488681,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3079,SRR7286634,2017.852055,0.036503485,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3080,SRR7251498,2017.912329,0.035651602,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3081,SRR7286454,2017.912329,0.035587209,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3082,SRR7187796,2017.950685,0.035466444,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3083,SRR7187876,2017.909589,0.035412657,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3084,SRR7277880,2017.69589,0.038795831,no,Travel,Travel,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3085,SRR7230315,2017.753425,0.038212411,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3086,SRR7249748,2017.69863,0.038779311,no,Travel,Travel,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3087,SRR7401729,2017.69863,0.038755932,no,Travel,Travel,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3088,SRR7256977,2017.852055,0.036389237,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3089,SRR7286640,2017.780822,0.037543973,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3090,SRR7283733,2017.715068,0.038152859,no,Travel,Travel,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3091,SRR7285446,2017.715068,0.03806862,no,Travel,Travel,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3092,SRR7187003,2017.887671,0.035630578,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3093,SRR7244358,2017.912329,0.035250157,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3094,SRR7187893,2017.852055,0.036099269,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3095,SRR7286579,2017.909589,0.035077833,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3096,SRR7230373,2017.79726,0.036246846,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3097,SRR9586555,2019.446575,0.013820412,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3098,SRR7889990,2018.693151,0.01958076,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3099,SRR10519439,2019.868493,0.023193313,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3100,SRR10519446,2019.868493,0.023193313,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3101,SRR10521908,2019.871233,0.023181495,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3102,SRR10247343,2019.745205,0.021011046,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3103,SRR9826930,2019.526027,0.018308282,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3104,SRR9613018,2019.465753,0.017856193,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3105,SRR9586564,2019.449315,0.017606174,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3106,SRR9586538,2019.449315,0.017615926,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3107,SRR9311820,2019.438356,0.017602846,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3108,SRR9335428,2019.443836,0.017567372,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3109,SRR9719311,2019.50411,0.017811088,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3110,SRR10350838,2019.789041,0.020676826,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3111,SRR11096701,2020.098361,0.025350297,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3112,SRR9188446,2019.386301,0.016559617,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3113,SRR9050421,2019.326027,0.016213143,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3114,SRR9260894,2019.372603,0.016455456,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3115,SRR7266795,2017.087671,0.043679224,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3116,SRR7283743,2017.065753,0.04375633,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3117,SRR7291646,2017.257534,0.041906368,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3118,SRR7191691,2016.871585,0.045088169,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3119,SRR7251414,2017.156164,0.042562495,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3120,SRR7283720,2016.887978,0.044876959,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3121,SRR7265978,2017.030137,0.043916163,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3122,SRR7191719,2017.194521,0.042345316,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3123,SRR7282624,2017.350685,0.041796317,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3124,SRR7286641,2017.178082,0.042349244,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3125,SRR7367399,2017.273973,0.04200292,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3126,SRR7221253,2017.145205,0.042630413,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3127,SRR7244230,2017.142466,0.042701064,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3128,SRR7291435,2017.145205,0.04269555,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3129,SRR7358115,2017.087671,0.043511814,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3130,SRR7236594,2017.972603,0.034945962,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3131,SRR7204424,2017.120548,0.043140849,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3132,SRR7286462,2017.027397,0.043822058,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3133,SRR7286502,2017.027397,0.043822058,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3134,SRR7184373,2017.060274,0.043641845,no,non-pMSM,non-STN,0,0,0,0,NA,NA,7
3135,SRR7230303,2017.065753,0.043591133,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3136,SRR7172445,2016.964481,0.044418785,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3137,SRR7184326,2016.964481,0.044418785,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3138,SRR7187927,2017.109589,0.043370647,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3139,SRR7221249,2017.109589,0.043338594,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3140,SRR7187056,2017.186301,0.041998884,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3141,SRR7277787,2017.087671,0.043210814,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3142,SRR7407965,2017.109589,0.043038086,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3143,SRR7367383,2016.964481,0.044059256,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3144,SRR7209028,2017.043836,0.043540002,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3145,SRR7179905,2017.509589,0.041446327,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3146,SRR7291544,2017.109589,0.04329758,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3147,SRR7223060,2017.087671,0.043412901,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3148,SRR7223037,2017.120548,0.043048578,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3149,SRR7184233,2017.142466,0.042526113,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3150,SRR7285539,2017.39726,0.041372323,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3151,SRR7256998,2017.271233,0.041816943,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3152,SRR7286374,2017.065753,0.043289688,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3153,SRR7184228,2017.490411,0.041134956,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3154,SRR7230168,2017.147945,0.042257687,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3155,SRR7257087,2017.224658,0.041325028,no,non-pMSM,non-STN,0,0,0,0,NA,NA,7
3156,SRR7286249,2017.142466,0.042173836,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3157,SRR7191543,2017.087671,0.042530136,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3158,SRR4787844,2016.773224,0.044239459,no,non-pMSM,non-STN,0,0,0,0,NA,NA,7
3159,SRR7285561,2016.953552,0.043525331,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3160,SRR7179825,2016.948087,0.043018503,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3161,SRR7276912,2016.953552,0.042519186,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3162,SRR7292623,2017.013699,0.041618607,no,pMSM,non-STN,0,0,0,0,NA,NA,7
3163,SRR7215504,2017.350685,0.039625361,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3164,SRR7249518,2017.232877,0.039739607,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3165,SRR7187847,2017.271233,0.039891505,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3166,SRR7223047,2017.156164,0.04025806,no,non-pMSM,non-STN,0,0,0,0,NA,NA,7
3167,SRR7367435,2017.178082,0.040070329,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3168,SRR7285425,2017.254795,0.039603935,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3169,SRR7223032,2017.232877,0.039672863,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3170,SRR7230209,2016.953552,0.042217479,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3171,SRR7277702,2017.194521,0.040133529,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3172,SRR7204431,2017.09863,0.041264719,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3173,SRR7274819,2017.109589,0.041201061,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3174,SRR7179857,2017.09863,0.041228219,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3175,SRR7286570,2017.065753,0.04138699,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3176,SRR7367430,2017.446575,0.03952651,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3177,SRR7367421,2017.09863,0.041185111,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3178,SRR7172426,2016.715847,0.041859045,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3179,SRR11096646,2020.10929,0.020840255,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3180,SRR11041496,2020.07377,0.020429774,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3181,SRR10985496,2020.051913,0.020102883,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3182,SRR10519455,2019.868493,0.018019648,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3183,SRR10212142,2019.69589,0.01531351,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3184,SRR7274795,2017.254795,0.0387855,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3185,SRR5006329,2016.625683,0.041770055,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3186,SRR4897262,2016.688525,0.040141457,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3187,SRR5005423,2016.584699,0.038635826,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3188,SRR7191648,2016.606557,0.038417273,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3189,SRR7191678,2017.487671,0.035413664,no,pMSM,non-STN,0,0,0,0,NA,NA,7
3190,SRR7286677,2016.622951,0.038353202,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3191,SRR5024162,2016.68306,0.038215012,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3192,SRR7290993,2017.375342,0.035812658,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3193,SRR7187873,2017.375342,0.035812658,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3194,SRR7290897,2017.473973,0.035680813,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3195,SRR7251039,2017.947945,0.03130224,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3196,SRR5005288,2016.699454,0.03642155,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3197,SRR4897447,2016.721311,0.035745774,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3198,SRR7277774,2017.471233,0.030645569,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3199,SRR7187890,2017.545205,0.03057298,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3200,SRR7215930,2017.873973,0.027479888,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3201,SRR7221239,2017.926027,0.027295192,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3202,SRR7230293,2017.761644,0.028869809,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3203,SRR7401606,2017.884932,0.027284061,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3204,SRR7187836,2017.471233,0.030425726,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3205,SRR9050412,2019.334247,0.011105032,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3206,SRR9083704,2019.347945,0.011096866,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3207,SRR4787841,2016.702186,0.032018559,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3208,ERR572927,2014.120548,0.034312673,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3209,ERR572922,2014.024658,0.035293621,no,non-pMSM,non-STN,0,0,0,0,NA,NA,7
3210,ERR572920,2013.989041,0.035451341,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3211,ERR572923,2014.082192,0.034484151,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3212,ERR572924,2014.112329,0.03437213,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3213,ERR572946,2014.136986,0.033849819,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3214,ERR1364317,2014.539726,0.029403092,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3215,ERR1364305,2014.273973,0.032578103,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3216,ERR572945,2014.147945,0.034039181,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3217,ERR572921,2014.005479,0.03498737,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3218,ERR572943,2014.150685,0.033506837,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3219,ERR572934,2013.591781,0.036962805,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3220,ERR572930,2013.50137,0.038379045,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3221,ERR572932,2013.517808,0.038024981,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3222,ERR572933,2013.512329,0.037069015,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3223,ERR572928,2013.287671,0.037762996,no,Travel,Travel,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3224,ERR572938,2013.824658,0.034045065,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3225,ERR572918,2013.945205,0.032792699,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3226,ERR572935,2013.745205,0.034364431,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3227,ERR572937,2013.810959,0.034220791,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3228,ERR572919,2013.939726,0.032260296,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3229,ERR572944,2014.153425,0.030745065,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3230,ERR572947,2014.09589,0.030898344,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3231,ERR572925,2014.115068,0.030955527,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3232,ERR572926,2014.109589,0.030997782,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3233,ERR572942,2014.147945,0.030740438,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3234,ERR572941,2014.035616,0.030820209,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3235,ERR572940,2014.052055,0.030663695,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3236,ERR572936,2013.758904,0.033344312,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3237,ERR1364306,2014.29863,0.02275785,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3238,ERR1364278,2012.827869,0.032235235,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3239,ERR572904,2010.509589,0.036299479,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3240,ERR572907,2010.605479,0.036613755,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3241,ERR572916,2011.391781,0.027839112,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3242,ERR1364145,2008.254098,0.055468661,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3243,ERR572911,2011.2,0.033098821,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3244,ERR572929,2013.347945,0.019097868,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3245,ERR572905,2010.515068,0.03861354,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3246,ERR572906,2010.569863,0.038706749,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3247,ERR572903,2010.463014,0.041452631,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3248,ERR572908,2010.638356,0.037177286,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3249,ERR572902,2010.342466,0.043933495,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3250,ERR572909,2010.643836,0.036990086,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3251,ERR572914,2011.20274,0.03323134,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3252,ERR1364236,2011.235616,0.032960809,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3253,ERR572877,2008.278689,0.067162279,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3254,ERR572880,2008.330601,0.066227848,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3255,ERR572879,2008.284153,0.066496274,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3256,ERR572883,2008.382514,0.066028088,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3257,ERR572878,2008.349727,0.064793585,no,non-pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
3258,ERR572898,2009.49863,0.051050734,no,pMSM,non-STN,0,0,0,0,3.7.30.4.1,3.7.30.4.1,7
