"","Accession","Group","AMRany","ESBLR","CiprofloxacinR","AzithromycinR","Genotype"
"2512","SRR10397392","pMSM",1,0,1,1,"3.6.1.1.2"
"2513","SRR10397441","pMSM",0,0,0,0,"3.6.1"
"2514","SRR10397415","non-pMSM",0,0,0,0,"3.6.3"
"2515","SRR10397433","non-pMSM",1,1,1,0,"3.7.25"
"2516","SRR10419841","non-pMSM",0,0,0,0,"3.6.3"
"2517","SRR10513252","Travel",1,0,1,0,"3.6.1.1"
"2518","SRR10521975","pMSM",0,0,0,0,"3.7.6"
"2519","SRR10403899","pMSM",1,0,1,1,"3.6.1.1.2"
"2520","SRR10397428","pMSM",0,0,0,0,"3.6.2"
"2521","SRR10521910","Travel",0,0,0,0,"3.6"
"2522","SRR10419612","pMSM",1,0,1,1,"3.6.1.1.2"
"2523","SRR10431627","non-pMSM",0,0,0,0,"3.6.2"
"2524","SRR10414462","non-pMSM",0,0,0,0,"3.7.26"
"2525","SRR10419813","Travel",1,1,1,0,"3.7.25"
"2526","SRR10424219","pMSM",1,0,1,1,"3.6.1.1.2"
"2527","SRR10431628","non-pMSM",0,0,0,0,"3.6.2"
"2528","SRR10431583","non-pMSM",1,0,1,0,"3.6.1.1"
"2529","SRR10431625","non-pMSM",0,0,0,0,"3.7.16"
"2530","SRR10431617","Travel",1,1,1,1,"3.6.3"
"2531","SRR10452817","non-pMSM",1,1,1,1,"3.6.3"
"2532","SRR10452823","non-pMSM",0,0,0,0,"3.6.4"
"2533","SRR10452798","non-pMSM",0,0,0,0,"3.6.2"
"2534","SRR10452794","non-pMSM",1,1,1,0,"3.7.25"
"2535","SRR10452827","Travel",1,1,1,0,"3.7.25"
"2536","SRR10466998","non-pMSM",1,1,1,1,"3.6.3"
"2537","SRR10479290","non-pMSM",1,1,1,1,"3.6.3"
"2538","SRR10466996","pMSM",1,0,1,0,"3.7.18"
"2539","SRR10513258","pMSM",0,0,0,0,"3.6.2"
"2540","SRR10519452","Travel",0,0,0,0,"3.6.2"
"2541","SRR10519454","pMSM",0,0,0,0,"3.7.18"
"2542","SRR10466993","pMSM",1,0,1,1,"3.6.1.1.2"
"2543","SRR10491344","non-pMSM",0,0,0,0,"3.6.3"
"2544","SRR10491358","Travel",0,0,0,0,"3.6.2"
"2545","SRR10491345","pMSM",0,0,0,0,"3.7.18"
"2546","SRR10491379","Travel",1,1,1,1,"3.6.3"
"2547","SRR10519420","non-pMSM",0,0,0,0,"3.7.25"
"2548","SRR10519460","Travel",1,0,1,0,"3.6.1.1"
"2549","SRR10519435","non-pMSM",1,0,1,1,"3.6.1.1.2"
"2550","SRR10519450","pMSM",1,1,0,1,"3.7.29.1.4.1"
"2551","SRR10519464","pMSM",1,0,1,1,"3.6.1.1.2"
"2552","SRR10519436","Travel",1,0,1,0,"3.6.1.1"
"2553","SRR10519449","Travel",1,0,1,0,"3.6.1.1"
"2554","SRR10519439","non-pMSM",0,0,0,0,"3.7.30.4.1"
"2555","SRR10519446","non-pMSM",0,0,0,0,"3.7.30.4.1"
"2556","SRR10519443","pMSM",1,0,1,1,"3.6.1.1.2"
"2557","SRR10519457","pMSM",0,0,0,0,"3.6.1"
"2558","SRR10519458","pMSM",0,0,0,0,"3.7.17"
"2559","SRR10519455","non-pMSM",0,0,0,0,"3.7.30.4.1"
"2560","SRR10521908","non-pMSM",0,0,0,0,"3.7.30.4.1"
"2561","SRR10559548","pMSM",1,0,0,1,"3.6.1"
"2562","SRR10559562","non-pMSM",1,0,1,1,"3.6.1.1.2"
"2563","SRR10527360","Travel",0,0,0,0,"3.6.2"
"2564","SRR10527361","pMSM",1,0,1,1,"3.6.1.1.2"
"2565","SRR10527359","non-pMSM",0,0,0,0,"3.6.2"
"2566","SRR10527357","Travel",1,1,1,0,"3.7.25"
"2567","SRR10527351","Travel",1,1,1,0,"3.7.25"
"2568","SRR10527349","Travel",1,1,1,1,"3.6.3"
"2569","SRR10527348","Travel",1,0,1,0,"3.6.1.1"
"2570","SRR10599572","Travel",1,0,1,0,"3.7.18"
"2571","SRR10559537","non-pMSM",0,0,0,0,"3.7.18"
"2572","SRR10559595","non-pMSM",1,0,1,1,"3.6.1.1.2"
"2573","SRR10559611","pMSM",1,1,1,1,"3.6.1.1.2"
"2574","SRR10559575","Travel",1,0,1,0,"3.6.1.1"
"2575","SRR10559571","non-pMSM",0,0,0,0,"3.7.30.4.1"
"2576","SRR10566687","pMSM",1,0,1,1,"3.6.1.1.2"
"2577","SRR10599988","pMSM",0,0,0,0,"3.6.2"
"2578","SRR10605725","pMSM",1,0,1,1,"3.6.1.1.2"
"2579","SRR10599015","pMSM",1,0,1,1,"3.6.1.1.2"
"2580","SRR10666901","pMSM",1,0,1,0,"3.7.18"
"2581","SRR10599114","Travel",0,0,0,0,"3.7.18"
"2582","SRR10605712","non-pMSM",1,0,1,0,"3.6.1.1"
"2583","SRR10598975","pMSM",1,0,1,1,"3.6.1.1.2"
"2584","SRR10599003","pMSM",0,0,0,0,"3.4.1"
"2585","SRR10605730","pMSM",1,0,1,0,"3.6.1.1"
"2586","SRR10599116","pMSM",1,0,1,1,"3.6.1.1.2"
"2587","SRR10599991","pMSM",1,0,1,1,"3.6.1.1.2"
"2588","SRR10666907","Travel",1,1,1,0,"3.7.25"
"2589","SRR10666906","Travel",0,0,0,0,"3.7.18"
"2590","SRR10666902","Travel",0,0,0,0,"3.6.2"
"2591","SRR10666900","pMSM",1,1,1,0,"3.6.3"
"2592","SRR10693127","non-pMSM",0,0,0,0,"3.7.8"
"2593","SRR10693122","Travel",1,1,1,0,"3.6.1.1"
"2594","SRR10693124","Travel",0,0,0,0,"3.6"
"2595","SRR10693156","Travel",1,1,1,0,"3.7.25"
"2596","SRR10693153","Travel",0,0,0,0,"3.6"
"2597","SRR10693155","Travel",0,0,0,0,"3.7.26"
"2598","SRR10698112","Travel",0,0,0,0,"3.7.7"
"2599","SRR10698319","Travel",1,0,1,0,"3.6"
"2600","SRR10698324","non-pMSM",1,1,1,0,"3.7.25"
"2601","SRR10698329","pMSM",1,0,1,1,"3.6.1.1.2"
"2602","SRR10698344","Travel",1,0,1,0,"3.7.18"
"2603","SRR10742422","pMSM",1,0,1,1,"3.6.1.1.2"
"2604","SRR10741821","pMSM",0,0,0,0,"2.7.3"
"2605","SRR10742427","Travel",1,1,1,0,"3.7.25"
"2606","SRR10741850","pMSM",1,0,1,1,"3.6.1.1.2"
"2607","SRR10742459","pMSM",0,0,0,0,"3.7.16"
"2608","SRR10763693","pMSM",0,0,0,0,"3.7.16"
"2609","SRR10748667","pMSM",0,0,0,0,"2.7.3"
"2610","SRR10748691","pMSM",1,0,1,1,"3.6.1.1.2"
"2611","SRR10760851","pMSM",1,0,1,1,"3.6.1.1.2"
"2612","SRR10760844","Travel",0,0,0,0,"3.6"
"2613","SRR10760863","Travel",0,0,0,0,"3.7.18"
"2614","SRR10760859","Travel",1,0,1,0,"3.6.1.1"
"2615","SRR10760841","pMSM",1,0,1,1,"3.6.1.1.2"
"2616","SRR10799753","pMSM",0,0,0,0,"3.7.16"
"2617","SRR10799756","Travel",1,1,1,1,"3.6.3"
"2618","SRR10799755","pMSM",1,1,1,0,"3.6.3"
"2619","SRR10799757","non-pMSM",0,0,0,0,"3.7.25"
"2620","SRR10806384","non-pMSM",1,1,1,1,"3.6.3"
"2621","SRR10806408","pMSM",1,0,1,1,"3.6.1.1.2"
"2622","SRR10806404","non-pMSM",1,0,1,0,"3.6.1.1"
"2623","SRR10806392","Travel",1,1,1,0,"3.6.3"
"2624","SRR10858744","Travel",1,1,1,1,"3.6.1.1"
"2625","SRR10843863","non-pMSM",1,1,1,1,"3.6.3"
"2626","SRR10843857","non-pMSM",1,1,1,0,"3.7.25"
"2627","SRR10843789","Travel",0,0,0,0,"3.6.1"
"2628","SRR10843782","pMSM",1,1,0,0,"3.7.25"
"2629","SRR10858718","pMSM",1,0,1,1,"3.6.1.1.2"
"2630","SRR10858745","pMSM",1,0,1,1,"3.6.1.1.2"
"2631","SRR10858714","non-pMSM",1,0,1,1,"3.6.1.1.2"
"2632","SRR10858724","non-pMSM",1,1,1,0,"3.6.3"
"2633","SRR10874275","pMSM",1,0,1,1,"3.6.1.1.2"
"2634","SRR10879425","pMSM",1,0,1,1,"3.6.1.1.2"
"2635","SRR10874266","pMSM",1,0,1,0,"3.6.1.1"
"2636","SRR10874279","pMSM",1,0,1,1,"3.6.1.1.2"
"2637","SRR10874263","Travel",0,0,0,0,"3.6.1"
"2638","SRR10905056","non-pMSM",0,0,0,0,"3.6.4"
"2639","SRR10905047","non-pMSM",0,0,0,0,"3.6.4"
"2640","SRR10905046","non-pMSM",1,1,1,0,"3.6.1.1.1"
"2641","SRR10905048","Travel",0,0,0,0,"3.6.1"
"2642","SRR10915017","pMSM",0,0,0,0,"3.7.11"
"2643","SRR10915029","Travel",1,1,1,0,"3.7.25"
"2644","SRR10962109","non-pMSM",0,0,0,0,"3.6.4"
"2645","SRR10915001","pMSM",1,0,1,1,"3.6.1.1.2"
"2646","SRR10915006","non-pMSM",0,0,0,0,"3.6"
"2647","SRR10916972","Travel",1,1,1,0,"3.7.25"
"2648","SRR10916960","pMSM",1,0,1,1,"3.6.1.1.2"
"2649","SRR10916971","non-pMSM",0,0,0,0,"3.7.4"
"2650","SRR10916983","non-pMSM",0,0,0,0,"3.6"
"2651","SRR10916962","non-pMSM",0,0,0,0,"3.4.1"
"2652","SRR10916967","non-pMSM",0,0,0,0,"3.7.16"
"2653","SRR10916964","non-pMSM",0,0,0,0,"2.7.4"
"2654","SRR10985489","Travel",1,0,1,0,"3.6.1.1"
"2655","SRR10962096","pMSM",1,0,1,1,"3.6.1.1.2"
"2656","SRR10962101","Travel",1,0,1,0,"3.6.1.1"
"2657","SRR10962112","pMSM",1,0,1,1,"3.6.1.1.2"
"2658","SRR10962235","Travel",1,1,1,0,"3.7.25"
"2659","SRR11016592","non-pMSM",1,0,1,1,"3.6.1.1.2"
"2660","SRR10962107","pMSM",1,0,1,1,"3.6.1.1.2"
"2661","SRR10971421","pMSM",1,0,1,1,"3.6.1.1.2"
"2662","SRR10971409","pMSM",1,0,1,1,"3.6.1.1.2"
"2663","SRR10985499","Travel",1,1,1,1,"3.6.3"
"2664","SRR10985496","non-pMSM",0,0,0,0,"3.7.30.4.1"
"2665","SRR10985497","Travel",0,0,0,0,"3.6.1"
"2666","SRR10996896","non-pMSM",0,0,0,0,"3"
"2667","SRR11007319","pMSM",1,1,1,0,"3.7.25"
"2668","SRR11006962","Travel",1,0,1,0,"3.7.15"
"2669","SRR11006959","Travel",1,0,1,0,"3.6.1.1"
"2670","SRR11016590","Travel",1,0,1,0,"3.7.18"
"2671","SRR11016597","pMSM",1,0,1,1,"3.6.1.1.2"
"2672","SRR11016591","Travel",1,1,1,1,"3.6.3"
"2673","SRR11041413","non-pMSM",1,1,1,0,"3.7.25"
"2674","SRR11041540","non-pMSM",1,0,1,0,"3.6.1.1"
"2675","SRR11041359","non-pMSM",0,0,0,0,"3.7.8"
"2676","SRR11041496","non-pMSM",0,0,0,0,"3.7.30.4.1"
"2677","SRR11041346","Travel",1,1,1,0,"3.7.25"
"2678","SRR11041598","non-pMSM",1,1,1,0,"3.7.25"
"2679","SRR11041457","pMSM",1,1,1,1,"3.6.1.1.2"
"2680","SRR11041497","Travel",0,0,0,0,"3.6.1"
"2681","SRR11048340","Travel",1,1,1,1,"3.6.3"
"2682","SRR11048341","pMSM",1,1,1,1,"3.6.3"
"2683","SRR11048309","pMSM",1,0,1,1,"3.6.1.1.2"
"2684","SRR11048312","non-pMSM",1,0,1,0,"3.6.1.1"
"2685","SRR11048338","non-pMSM",1,0,1,1,"3.6.1.1.2"
"2686","SRR11068382","Travel",1,1,1,0,"3.7.25"
"2687","SRR11068396","Travel",0,0,0,0,"3.7"
"2688","SRR11080621","non-pMSM",0,0,0,0,"3.6.1"
"2689","SRR11080624","pMSM",1,0,1,1,"3.6.1.1.2"
"2690","SRR11080626","pMSM",0,0,0,0,"2.10.1"
"2691","SRR11096692","pMSM",1,1,1,0,"3.6.1.1"
"2692","SRR11096700","pMSM",1,0,1,1,"3.6.1.1.2"
"2693","SRR11096650","Travel",0,0,0,0,"2.10.1"
"2694","SRR11096701","non-pMSM",0,0,0,0,"3.7.30.4.1"
"2695","SRR11096690","non-pMSM",0,0,0,0,"3.7.10"
"2696","SRR11096643","non-pMSM",1,1,0,0,"3.7.25"
"2697","SRR11096683","pMSM",1,0,1,1,"3.6.1.1.2"
"2698","SRR11096646","non-pMSM",0,0,0,0,"3.7.30.4.1"
"2699","SRR11142322","pMSM",0,0,0,0,"3.7.10"
"2700","SRR11142323","pMSM",0,0,0,0,"3.7.3"
"2701","SRR11142351","pMSM",1,0,1,0,"3.6.1.1"
"2702","SRR11142342","non-pMSM",0,0,0,0,"Uncalled"
"2703","SRR11142357","Travel",1,0,1,0,"3.6.1.1"
"2704","SRR11142340","pMSM",1,0,1,1,"3.6.1.1.2"
"2705","SRR11142362","pMSM",1,1,0,0,"3.7.26"
"2706","SRR11195324","pMSM",1,0,1,1,"3.6.1.1.2"
"2707","SRR11195319","pMSM",0,0,0,0,"2.7.1"
"2708","SRR11206407","pMSM",1,1,1,1,"3.6.1.1.2"
"2709","SRR11206529","pMSM",1,0,1,1,"3.6.1.1.2"
"2710","SRR11215228","non-pMSM",1,1,1,0,"3.7.25"
"2711","SRR11206403","pMSM",0,0,0,0,"3.6.1"
"2712","SRR11215191","non-pMSM",0,0,0,0,"3.6.1"
"2713","SRR11215171","non-pMSM",0,0,0,0,"3.7.26"
"2714","SRR11215178","Travel",1,1,0,0,"3.7.16"
"2715","SRR11215155","pMSM",1,0,1,1,"3.6.1.1.2"
"2716","SRR11215190","Travel",0,0,0,0,"2.4.2"
"2717","SRR11215168","pMSM",1,0,1,1,"3.6.1.1.2"
"2718","SRR11215240","non-pMSM",1,0,1,0,"3.6.1.1"
"2719","SRR11215163","Travel",0,0,0,0,"3.6.1"
"2720","SRR11215189","non-pMSM",0,0,0,0,"2.4.3"
"2721","SRR11215220","non-pMSM",0,0,0,0,"3.7.18"
"2722","SRR11215226","Travel",1,0,1,0,"3.6.1.1"
"2723","SRR11361830","Travel",0,0,0,0,"3.7.10"
"2724","SRR11361864","pMSM",1,0,1,1,"3.6.1.1.2"
"2725","SRR11363385","pMSM",1,0,1,1,"3.6.1.1.2"
"2726","SRR11361741","pMSM",1,1,1,0,"3.6.1.1"
"2727","SRR11361815","Travel",0,0,0,0,"3.7.10"
"2728","SRR11361817","pMSM",1,0,1,0,"3.6.1.1.2"
"2729","SRR11361777","pMSM",1,0,1,1,"3.6.1.1.2"
"2730","SRR11363384","non-pMSM",1,1,1,0,"3.7.30.4.1"
"2731","SRR11361836","non-pMSM",1,1,1,0,"3.7.30.4.1"
"2732","SRR11361736","non-pMSM",1,1,1,0,"3.7.25"
"2733","ERR1364146","pMSM",0,0,0,0,"3.7.11"
"2734","ERR1364160","pMSM",0,0,0,0,"3.7.20"
"2735","ERR1364151","non-pMSM",0,0,0,0,"3.7.27"
"2736","ERR1364174","non-pMSM",0,0,0,0,"2.1.1"
"2737","ERR1364175","Travel",0,0,0,0,"1.5.1"
"2738","ERR1364176","Travel",0,0,0,0,"3.7.21"
"2739","ERR1364187","pMSM",0,0,0,0,"3.7.25"
"2740","ERR1364211","non-pMSM",0,0,0,0,"3.7.6"
"2741","ERR1364235","Travel",0,0,0,0,"3.7.16"
"2742","ERR1364246","non-pMSM",0,0,0,0,"2.2999999999999998"
"2743","ERR1364284","Travel",0,0,0,0,"3.7.26"
"2744","ERR1364271","non-pMSM",0,0,0,0,"3.7.10"
"2745","ERR1364182","pMSM",0,0,0,0,"3.7.12"
"2746","ERR1364190","non-pMSM",0,0,0,0,"3.7.8"
"2747","ERR1364304","non-pMSM",0,0,0,0,"3.7.4"
"2748","ERR1364308","pMSM",0,0,0,0,"2.10.2"
"2749","ERR1364233","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2750","ERR1364222","non-pMSM",0,0,0,0,"3.7.19"
"2751","SRR5024465","pMSM",0,0,0,0,"3.1"
"2752","SRR4787440","pMSM",0,0,0,0,"3.1"
"2753","SRR4787157","pMSM",0,0,0,0,"3.1"
"2754","SRR4788161","Travel",0,0,0,0,"3.7.17"
"2755","SRR4787172","pMSM",0,0,0,0,"3.1"
"2756","SRR4897616","Travel",0,0,0,0,"3.7.25"
"2757","SRR4787393","pMSM",0,0,0,0,"3.1"
"2758","SRR4787190","pMSM",0,0,0,0,"3.1"
"2759","SRR4787757","pMSM",0,0,0,0,"3.1"
"2760","SRR7850060","pMSM",0,0,0,0,"3.7.25"
"2761","SRR4786830","Travel",0,0,0,0,"3.6.2"
"2762","SRR5018329","Travel",0,0,0,0,"3.6.2"
"2763","SRR4788262","non-pMSM",0,0,0,0,"3.7.12"
"2764","SRR4787409","non-pMSM",0,0,0,0,"3.7.12"
"2765","SRR4897215","non-pMSM",1,0,1,0,"3.6.1.1"
"2766","SRR4788072","non-pMSM",0,0,0,0,"3.7.12"
"2767","SRR4787412","non-pMSM",0,0,0,0,"3.7.12"
"2768","SRR5023891","non-pMSM",0,0,0,0,"3.7.12"
"2769","SRR5017459","non-pMSM",0,0,0,0,"3.7.12"
"2770","SRR5017544","non-pMSM",0,0,0,0,"3.7.25"
"2771","SRR4897301","non-pMSM",0,0,0,0,"3.7.25"
"2772","SRR5024311","non-pMSM",0,0,0,0,"3.7.25"
"2773","SRR7839371","pMSM",0,0,0,0,"3.7.18"
"2774","SRR4787323","non-pMSM",0,0,0,0,"3.7.18"
"2775","SRR4897757","non-pMSM",0,0,0,0,"3.7.18"
"2776","SRR4786910","non-pMSM",0,0,0,0,"3.7.18"
"2777","SRR5024306","non-pMSM",0,0,0,0,"3.7.18"
"2778","SRR4897833","non-pMSM",0,0,0,0,"3.7.18"
"2779","SRR4787753","non-pMSM",0,0,0,0,"3.7.18"
"2780","SRR5006401","non-pMSM",0,0,0,0,"3.7.18"
"2781","SRR5006060","non-pMSM",0,0,0,0,"3.7.18"
"2782","SRR4787355","non-pMSM",0,0,0,0,"3.7.18"
"2783","SRR4897703","non-pMSM",0,0,0,0,"3.7.18"
"2784","SRR4787785","non-pMSM",0,0,0,0,"3.7.25"
"2785","SRR5005289","non-pMSM",1,0,1,0,"3.6.1.1"
"2786","SRR4195489","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2787","SRR4195791","non-pMSM",0,0,0,0,"3.7.25"
"2788","SRR4194446","non-pMSM",0,0,0,0,"3.7.25"
"2789","SRR4195491","pMSM",0,0,0,0,"3.7.25"
"2790","SRR4788140","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2791","SRR4195625","pMSM",0,0,0,0,"3.7.25"
"2792","SRR4788172","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2793","SRR4897575","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2794","SRR4184779","pMSM",0,0,0,0,"3.7.25"
"2795","SRR4897069","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2796","SRR4195724","non-pMSM",1,0,1,0,"3.6.1.1.3.1"
"2797","SRR4195750","pMSM",0,0,0,0,"3.7.25"
"2798","SRR4195635","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2799","SRR4195729","pMSM",1,0,1,1,"3.6.1.1.3.1"
"2800","SRR5024501","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2801","SRR4192109","non-pMSM",0,0,0,0,"3.7.18"
"2802","SRR4184854","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2803","SRR4787752","non-pMSM",0,0,0,0,"3.7"
"2804","SRR4184845","pMSM",0,0,0,0,"3.7.25"
"2805","SRR4897828","non-pMSM",0,0,0,0,"2.1"
"2806","SRR4192118","pMSM",1,0,1,0,"3.6.1.1"
"2807","SRR4787210","non-pMSM",0,0,0,0,"3.6.3"
"2808","SRR4786252","pMSM",0,0,0,0,"3.7.25"
"2809","SRR4192110","non-pMSM",0,0,0,0,"3.6.1"
"2810","SRR7833840","pMSM",0,0,0,0,"3.7.25"
"2811","SRR7850131","pMSM",0,0,0,0,"3.7.25"
"2812","SRR7850188","pMSM",0,0,0,0,"3.7.25"
"2813","SRR5006364","non-pMSM",1,1,1,0,"3.7.25"
"2814","SRR4192084","pMSM",0,0,0,0,"3.7.21"
"2815","SRR7850142","pMSM",0,0,0,0,"3.7.25"
"2816","SRR4184780","Travel",0,0,0,0,"3.6.2"
"2817","SRR4897632","Travel",0,0,0,0,"3.6.2"
"2818","SRR5024461","Travel",0,0,0,0,"3.6.2"
"2819","SRR5018391","Travel",0,0,0,0,"3.6.2"
"2820","SRR5024463","Travel",0,0,0,0,"3.6.2"
"2821","SRR4897494","Travel",0,0,0,0,"3.6.2"
"2822","SRR4184830","Travel",0,0,0,0,"3.6.2"
"2823","SRR4195748","non-pMSM",1,1,1,0,"3.6.3"
"2824","SRR4184747","Travel",0,0,0,0,"3.6.2"
"2825","SRR4897060","Travel",0,0,0,0,"3.6.2"
"2826","SRR4787213","pMSM",0,0,0,0,"3.7.29.1.2"
"2827","SRR7285486","pMSM",0,0,0,0,"3.7.29.1.2"
"2828","SRR4195475","Travel",1,0,1,0,"3.6.1.1"
"2829","SRR4788108","non-pMSM",0,0,0,0,"3.7.29.1.2"
"2830","SRR4195745","pMSM",0,0,0,0,"3.7.25"
"2831","SRR4195624","pMSM",0,0,0,0,"3.7.25"
"2832","SRR5034597","pMSM",0,0,0,0,"3.7.25"
"2833","SRR4787365","Travel",0,0,0,0,"3.7.25"
"2834","SRR7842181","pMSM",0,0,0,0,"3.7.4"
"2835","SRR7835536","pMSM",0,0,0,0,"3.7.29.1.2"
"2836","SRR7850180","pMSM",0,0,0,0,"3.7.25"
"2837","SRR7834595","pMSM",0,0,0,0,"3.7.29.1.2"
"2838","SRR4195779","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2839","SRR7836296","pMSM",0,0,0,0,"3.7.29.1.2"
"2840","SRR4195474","pMSM",0,0,0,0,"3.7.25"
"2841","SRR5006144","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2842","SRR4192077","pMSM",1,0,0,1,"3.7.25"
"2843","SRR5023931","non-pMSM",1,0,1,0,"3.6.1.1"
"2844","SRR4897297","pMSM",0,0,0,0,"3.7.25"
"2845","SRR4788171","pMSM",1,0,1,0,"3.6.1.1.2"
"2846","SRR4193518","pMSM",1,0,0,1,"3.7.25"
"2847","SRR4194269","pMSM",0,0,0,0,"3.7.25"
"2848","SRR4897123","Travel",0,0,0,0,"3.7.25"
"2849","SRR7179956","non-pMSM",1,1,1,0,"3.6.3"
"2850","SRR5018175","pMSM",1,0,0,1,"3.7.25"
"2851","SRR5018315","pMSM",1,0,0,1,"3.7.25"
"2852","SRR4195639","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2853","SRR4787786","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2854","SRR4195763","Travel",1,0,1,0,"3.6.1.1.2"
"2855","SRR4192094","pMSM",0,0,0,0,"3.7.25"
"2856","SRR4787850","pMSM",0,0,0,0,"3.7.29.1.2"
"2857","SRR4195739","non-pMSM",0,0,0,0,"3.7.29.1.2"
"2858","SRR7839375","pMSM",1,0,0,1,"3.7.29.1.2"
"2859","SRR4195771","pMSM",0,0,0,0,"3.7.25"
"2860","SRR4193282","pMSM",1,0,1,0,"3.6.1.1.2"
"2861","SRR4193396","non-pMSM",1,0,1,0,"3.6.1.1"
"2862","SRR4195723","non-pMSM",0,0,0,0,"3.7.29.1.2"
"2863","SRR4195741","pMSM",1,0,1,0,"3.6.1.1.3.1"
"2864","SRR7179890","non-pMSM",1,0,0,1,"3.7.29.1.2"
"2865","SRR4195733","pMSM",0,0,0,0,"3.7.25"
"2866","SRR4195785","pMSM",1,0,0,1,"3.7.25"
"2867","SRR4195720","pMSM",1,1,0,1,"3.7.25"
"2868","SRR4897750","pMSM",0,0,0,0,"3.7.25"
"2869","SRR4787904","pMSM",1,0,1,0,"3.6.1.1.2"
"2870","SRR3531879","non-pMSM",1,0,1,0,"3.6.1.1.2"
"2871","SRR4195783","Travel",0,0,0,0,"3.7.21"
"2872","SRR3530542","pMSM",1,0,1,0,"3.6.1.1.2"
"2873","SRR5023730","non-pMSM",0,0,0,0,"3.6.3"
"2874","SRR3531783","non-pMSM",0,0,0,0,"3.7.25"
"2875","SRR3530543","Travel",0,0,0,0,"3.7.25"
"2876","SRR3531892","Travel",0,0,0,0,"3.7.25"
"2877","SRR7277751","Travel",0,0,0,0,"3.7.25"
"2878","SRR3530522","Travel",0,0,0,0,"3.7.25"
"2879","SRR3531913","Travel",0,0,0,0,"3.7.25"
"2880","SRR4788206","Travel",0,0,0,0,"3.7.25"
"2881","SRR3531904","Travel",1,0,1,0,"3.6.1.1"
"2882","SRR3530302","non-pMSM",0,0,0,0,"3.7.25"
"2883","SRR3531356","non-pMSM",0,0,0,0,"3.7.25"
"2884","SRR3530636","pMSM",1,0,0,1,"3.7.25"
"2885","SRR3530452","pMSM",0,0,0,0,"3.7.29.1.2"
"2886","SRR3530811","Travel",1,0,1,0,"3.6.1.1"
"2887","SRR4787324","pMSM",1,1,0,0,"3.6.4"
"2888","SRR4181557","Travel",1,0,1,0,"3.7.18"
"2889","SRR3530529","Travel",1,0,1,0,"3.7.18"
"2890","SRR3530643","pMSM",1,0,1,0,"3.7.18"
"2891","SRR4181583","Travel",0,0,0,0,"3.6.1"
"2892","SRR4181605","pMSM",0,0,0,0,"3.7.25"
"2893","SRR4787197","pMSM",0,0,0,0,"3.7.25"
"2894","SRR5005523","non-pMSM",1,0,0,1,"3.7.18"
"2895","SRR3531252","non-pMSM",0,0,0,0,"3.7.25"
"2896","SRR4788076","non-pMSM",1,0,1,0,"3.7.18"
"2897","SRR3531897","pMSM",1,0,0,1,"3.7.25"
"2898","SRR3531865","Travel",0,0,0,0,"2.4.2"
"2899","SRR4181486","non-pMSM",0,0,0,0,"3.7.25"
"2900","SRR3531900","pMSM",0,0,0,0,"3.7.25"
"2901","SRR5024252","Travel",1,0,1,0,"3.6.1.1"
"2902","SRR5005496","Travel",0,0,0,0,"3.7.3"
"2903","SRR3530537","non-pMSM",0,0,0,0,"3.7.25"
"2904","SRR3530446","non-pMSM",0,0,0,0,"3.6.2"
"2905","SRR3530408","Travel",0,0,0,0,"3.7.25"
"2906","SRR3531446","pMSM",1,0,1,0,"3.6.1.1"
"2907","SRR4181563","Travel",0,0,0,0,"3.7.25"
"2908","SRR3530772","Travel",0,0,0,0,"3.6.2"
"2909","SRR4181402","Travel",0,0,0,0,"3.7.21"
"2910","SRR3530459","Travel",0,0,0,0,"3.7.25"
"2911","SRR3530623","Travel",1,1,0,0,"3.7.25"
"2912","SRR3530444","pMSM",0,0,0,0,"3.6.2"
"2913","SRR3530617","non-pMSM",0,0,0,0,"3.6.2"
"2914","SRR3530842","non-pMSM",0,0,0,0,"3.6.3"
"2915","SRR3531249","non-pMSM",0,0,0,0,"3.6.1"
"2916","SRR3531027","non-pMSM",0,0,0,0,"3.7.18"
"2917","SRR3530638","pMSM",1,0,0,1,"3.7.29.1.2"
"2918","SRR4897109","Travel",1,0,1,0,"3.6.1.1"
"2919","SRR3531861","Travel",0,0,0,0,"3.7"
"2920","SRR5024299","non-pMSM",0,0,0,0,"3.7.16"
"2921","SRR3531902","pMSM",0,0,0,0,"3.6.2"
"2922","SRR3530555","pMSM",1,0,0,1,"3.7.25"
"2923","SRR5029663","Travel",0,0,0,0,"3.6.2"
"2924","SRR5029842","pMSM",0,0,0,0,"3.6.1"
"2925","SRR3531870","Travel",1,0,1,0,"3.6.1.1"
"2926","SRR3531732","Travel",1,0,1,0,"3.6.1.1"
